puan,id,Sehir Tag,Universite Tag,Bolum,ikinci okul,lise bolum,Universite Turu,Sinif,Not Ortalamasi,lise tur,anne egitim,baba egitim,kulup,stk proje,girisim,ingilizce,cinsiyet,anne calisma,baba calisma,yas,Basvuru Yili,Kardes Sayisi
30,14966,81,290,71,0,199,0,1,0,1,5,5,0,0,0,0,0,3,2,19.0,2014,3
24,14967,81,289,17,0,265,0,2,2,1,5,3,0,0,0,0,0,3,2,19.0,2014,2
20,14968,2,78,22,0,499,0,2,0,1,5,4,0,0,0,0,0,3,2,21.0,2014,1
30,14969,81,225,4,0,404,0,-2,1,1,5,1,0,0,0,0,0,3,1,22.0,2014,3
44,14970,130,249,53,0,218,0,4,3,1,5,4,1,1,0,0,0,3,3,23.0,2014,4
24,14971,81,186,50,0,449,0,2,2,1,5,5,0,0,0,0,0,2,3,19.0,2014,1
30,14972,119,162,4,0,231,0,3,2,3,5,1,0,0,0,0,0,3,1,22.0,2014,3
29,14973,128,85,23,0,474,0,3,2,4,3,3,0,0,0,0,0,3,2,20.0,2014,2
20,14974,2,78,22,0,173,0,1,0,1,5,0,0,0,0,0,0,3,4,19.0,2014,1
18,14975,81,31,12,0,173,0,3,0,1,1,1,0,0,0,0,0,1,2,22.0,2014,2
22,14976,2,78,33,0,474,0,2,3,1,3,3,0,0,0,0,0,3,2,44.0,2014,3
54,14977,119,290,71,0,342,0,2,2,1,5,5,1,1,1,0,0,3,3,19.0,2014,2
26,14978,14,293,8,0,173,0,4,2,1,4,0,0,0,0,0,0,3,4,,2014,1
46,14979,2,106,1,0,404,0,4,1,1,1,0,0,0,0,0,0,2,4,23.0,2014,1
30,14980,105,254,6,0,404,0,1,0,3,1,0,0,0,0,0,0,2,4,20.0,2014,1
54,14981,62,66,99,0,199,0,2,2,1,3,1,1,1,0,0,0,3,2,,2014,2
24,14982,81,85,3,0,473,0,2,2,2,5,5,0,0,0,0,0,3,1,20.0,2014,2
44,14983,119,112,3,0,246,0,2,2,2,5,5,1,1,0,0,0,3,2,20.0,2014,4
28,14984,2,290,25,0,404,0,3,3,1,4,5,0,0,0,0,0,3,2,22.0,2014,1
24,14985,16,10,3,0,255,0,3,2,2,3,0,0,0,0,0,0,3,4,21.0,2014,1
34,14986,59,23,64,0,474,0,2,2,1,1,3,1,1,0,0,1,2,2,23.0,2014,1
44,14987,65,112,33,0,499,0,4,2,1,4,4,1,1,1,0,1,3,4,,2014,1
8,14988,81,225,4,0,404,0,2,0,1,5,4,0,0,1,0,1,3,2,,2014,3
46,14989,58,37,3,0,499,0,3,2,1,4,3,0,0,0,0,1,3,1,24.0,2014,3
14,14990,25,44,3,1,376,0,4,2,2,5,4,0,0,0,0,1,2,1,22.0,2014,4
18,14991,119,81,2,0,212,0,3,0,1,5,4,0,1,0,0,1,3,2,20.0,2014,7
16,14992,81,162,52,0,234,0,3,3,1,6,1,0,0,0,0,1,3,3,20.0,2014,4
49,14993,81,290,2,0,404,0,2,3,1,1,3,1,1,0,0,1,3,3,,2014,1
56,14994,119,260,3,0,404,0,3,3,1,3,1,1,1,1,0,1,1,1,21.0,2014,1
24,14995,119,260,44,0,212,0,4,2,1,3,1,1,0,1,0,1,1,2,44.0,2014,2
18,14996,105,254,3,0,474,0,4,2,1,6,5,0,0,0,0,1,3,1,,2014,7
16,14997,119,185,3,0,404,0,3,2,1,4,0,0,0,0,0,1,3,4,22.0,2014,1
20,14998,119,9,3,0,173,0,2,1,1,6,6,0,0,0,0,1,3,3,23.0,2014,6
18,14999,39,260,14,0,173,0,1,0,1,5,5,0,0,1,0,1,3,2,19.0,2014,0
14,15000,20,10,99,0,177,0,3,2,1,5,5,0,0,0,0,1,3,2,21.0,2014,3
38,15001,62,102,3,0,404,0,4,2,1,5,1,1,0,0,0,1,3,2,44.0,2014,3
23,15002,119,88,3,0,513,0,3,0,1,5,0,0,0,0,0,1,3,4,23.0,2014,1
14,15003,84,85,4,0,212,0,2,0,1,3,5,0,0,1,0,1,3,1,22.0,2014,2
42,15004,91,185,37,0,325,0,2,3,1,3,3,1,1,1,0,1,1,1,22.0,2014,0
12,15005,81,249,3,0,362,0,2,3,2,5,5,0,0,0,0,1,3,2,,2014,1
34,15006,84,78,14,0,474,0,-2,2,1,6,0,0,0,0,0,1,3,4,,2014,1
18,15007,115,10,99,0,173,0,1,0,1,5,0,0,0,0,0,1,3,4,20.0,2014,1
24,15008,134,256,3,0,40,0,2,2,2,6,4,1,0,0,0,1,3,1,22.0,2014,4
18,15009,107,86,3,0,67,0,-5,0,2,5,3,0,1,1,0,1,3,2,19.0,2014,3
36,15010,14,23,14,0,474,0,4,2,1,1,1,1,1,0,0,1,2,1,21.0,2014,2
41,15011,81,162,36,0,404,0,3,1,1,5,4,1,0,0,0,0,2,1,,2014,2
26,15012,42,44,3,0,474,0,4,1,1,3,3,0,0,0,0,0,3,2,22.0,2014,2
44,15013,14,186,30,0,404,0,1,3,1,5,5,1,0,0,0,0,3,1,20.0,2014,5
40,15014,119,162,14,0,474,0,4,1,1,3,4,1,0,0,0,0,3,1,21.0,2014,1
44,15015,77,114,32,0,439,0,3,2,1,5,5,1,1,1,0,0,3,2,20.0,2014,3
35,15016,59,93,33,0,173,0,3,2,1,1,3,0,0,0,0,0,2,1,22.0,2014,1
23,15017,83,162,14,1,513,0,4,0,1,5,5,0,0,0,0,0,2,1,23.0,2014,1
59,15018,84,88,76,0,474,0,4,2,1,4,5,1,1,1,0,0,3,1,,2014,1
66,15019,119,10,3,0,404,0,4,1,1,3,3,1,1,1,0,0,1,1,23.0,2014,1
36,15020,25,44,3,0,158,0,-2,1,2,3,3,0,0,1,0,0,2,2,21.0,2014,1
22,15021,81,212,33,0,173,0,3,2,4,3,3,0,0,0,0,0,3,1,21.0,2014,2
54,15022,81,225,15,0,199,0,4,2,1,3,3,1,1,0,0,0,2,2,22.0,2014,1
18,15023,2,78,33,0,173,0,1,0,1,4,5,0,0,0,0,0,3,1,21.0,2014,4
12,15024,81,16,54,0,458,0,2,3,1,6,0,0,0,0,0,1,3,4,24.0,2014,1
40,15025,26,62,4,0,404,0,2,3,4,3,1,1,0,0,0,0,3,2,21.0,2014,2
26,15026,14,236,14,0,474,0,-2,2,1,5,4,0,0,0,0,0,3,1,23.0,2014,3
34,15027,119,270,43,0,513,0,3,2,1,4,5,1,0,1,0,0,3,2,21.0,2014,1
48,15028,14,189,8,0,173,0,2,0,1,3,0,0,0,0,0,0,3,4,19.0,2014,1
72,15029,81,186,61,0,224,0,4,1,4,3,1,1,1,1,0,0,1,2,21.0,2014,3
32,15030,81,162,6,0,196,0,-5,0,1,4,3,1,0,1,0,0,3,3,20.0,2014,1
14,15031,81,290,78,0,404,0,4,3,1,6,5,0,0,1,0,1,3,1,21.0,2014,2
12,15032,54,23,50,0,67,0,4,3,2,5,5,0,0,0,0,1,3,3,22.0,2014,5
28,15033,81,212,75,1,289,0,4,2,1,3,5,0,1,1,0,1,3,1,,2014,2
60,15034,81,290,14,0,474,0,2,1,1,5,5,1,1,0,0,1,3,1,20.0,2014,2
53,15035,119,85,6,0,173,0,3,1,1,5,4,1,0,0,0,0,3,2,20.0,2014,4
28,15036,53,81,51,0,199,0,3,3,3,4,3,0,0,0,0,0,3,2,21.0,2014,5
16,15037,81,270,22,0,196,0,4,1,1,5,4,0,0,0,0,1,3,3,22.0,2014,11
12,15038,81,1,14,0,173,0,1,3,1,5,5,0,0,0,0,1,3,2,20.0,2014,3
14,15039,53,81,33,0,499,0,3,2,1,6,5,0,0,0,0,1,3,2,23.0,2014,5
16,15040,119,198,44,0,199,0,3,1,1,1,1,0,0,1,0,1,3,3,,2014,2
8,15041,105,254,33,0,196,0,1,0,1,5,5,0,0,0,0,1,3,2,20.0,2014,3
38,15042,81,162,52,0,173,0,3,2,1,5,5,1,0,1,0,1,3,2,21.0,2014,3
18,15043,143,281,3,0,404,0,2,0,1,3,0,0,0,0,0,0,3,4,21.0,2014,1
30,15044,81,31,12,0,173,0,2,1,1,5,5,0,0,0,0,0,1,3,20.0,2014,2
27,15045,81,159,53,0,199,0,1,3,1,3,3,0,0,0,0,1,2,3,21.0,2014,1
26,15046,81,162,14,0,404,0,3,2,3,3,6,0,0,1,0,0,3,3,,2014,1
32,15047,14,238,16,0,404,0,3,2,1,5,3,0,0,0,0,0,3,3,22.0,2014,2
26,15048,81,270,50,0,173,0,3,1,1,5,5,0,0,0,0,0,3,3,20.0,2014,2
44,15049,81,186,12,0,474,0,2,3,1,4,3,0,1,0,0,0,3,2,21.0,2014,1
28,15050,102,198,1,0,404,0,3,2,4,4,1,0,0,0,0,0,1,2,,2014,1
18,15051,81,35,3,0,474,0,4,0,1,3,3,0,0,0,0,0,2,2,44.0,2014,8
24,15052,2,78,3,0,449,0,2,2,1,5,5,0,0,0,0,0,3,2,19.0,2014,1
32,15053,14,115,48,0,342,0,2,1,1,3,3,0,0,1,0,0,1,1,20.0,2014,1
24,15054,119,293,14,0,474,0,2,2,1,5,5,0,0,0,0,0,3,2,19.0,2014,2
36,15055,119,276,50,0,173,0,4,2,1,5,4,0,1,0,0,0,3,2,23.0,2014,2
18,15056,119,162,40,0,404,0,3,3,1,6,6,0,0,0,0,1,3,2,24.0,2014,9
10,15057,119,185,30,0,404,0,1,0,1,1,0,0,0,0,0,1,3,4,19.0,2014,1
17,15058,91,185,3,0,212,0,3,3,1,3,1,0,0,0,0,1,3,1,22.0,2014,0
23,15059,81,249,40,0,404,0,4,0,1,5,4,0,1,0,0,1,3,3,23.0,2014,2
24,15060,35,1,57,0,325,0,4,3,1,5,5,1,0,1,0,1,2,2,21.0,2014,1
34,15061,16,1,40,0,404,0,3,3,1,3,0,0,0,0,0,1,3,4,20.0,2014,1
22,15062,119,112,12,0,242,0,2,3,1,6,4,1,0,0,0,1,3,2,,2014,1
8,15063,119,186,55,0,67,0,1,0,2,5,3,0,0,1,0,1,3,2,20.0,2014,2
16,15064,41,86,40,0,137,0,2,1,2,5,5,0,0,0,0,1,2,1,21.0,2014,2
16,15065,84,23,14,1,88,0,4,1,2,4,3,0,0,1,0,1,3,1,21.0,2014,1
22,15066,84,85,3,0,449,0,2,3,1,6,5,0,1,0,0,1,3,1,,2014,4
14,15067,81,249,2,0,404,0,4,2,1,5,3,0,0,0,0,1,3,3,23.0,2014,1
26,15068,81,89,7,0,404,0,3,3,1,3,3,1,0,1,0,1,2,1,22.0,2014,2
16,15069,81,290,3,0,199,0,2,3,1,3,3,0,0,1,0,1,1,1,20.0,2014,1
24,15070,84,85,3,0,404,0,2,3,1,4,4,1,0,0,0,1,3,1,20.0,2014,1
14,15071,59,249,3,0,474,0,2,2,1,5,5,0,0,0,0,1,3,2,19.0,2014,1
26,15072,81,77,88,0,32,0,2,1,2,6,4,0,1,1,0,1,3,3,19.0,2014,2
18,15073,119,23,12,1,113,0,4,0,2,5,5,0,0,0,0,0,2,2,,2014,1
40,15074,59,93,33,0,173,0,4,3,1,5,4,1,1,0,0,0,3,1,21.0,2014,1
36,15075,95,79,43,0,173,0,4,1,1,5,5,0,1,0,0,0,3,2,22.0,2014,1
44,15076,14,104,55,0,439,0,3,2,1,3,6,1,1,0,0,0,3,1,22.0,2014,2
32,15077,81,31,85,0,212,0,3,3,1,5,3,0,0,0,0,0,3,2,,2014,2
18,15078,126,23,14,1,513,0,1,0,1,5,5,0,0,0,0,0,3,1,26.0,2014,2
38,15079,81,223,34,0,102,0,3,1,2,4,1,1,0,0,0,0,3,2,20.0,2014,2
46,15080,81,290,33,0,173,0,3,3,1,5,3,1,1,0,0,0,2,2,22.0,2014,1
40,15081,119,78,34,0,542,0,3,2,1,3,2,0,1,1,0,0,3,2,22.0,2014,4
24,15082,119,106,17,0,404,0,2,1,1,5,0,0,0,0,0,0,3,4,19.0,2014,1
22,15083,129,102,25,0,199,0,3,3,1,4,3,0,0,1,0,0,3,1,21.0,2014,3
48,15084,80,260,4,0,413,0,3,3,1,1,1,1,1,1,0,0,2,2,21.0,2014,2
26,15085,81,31,32,0,449,0,2,2,1,5,5,0,0,0,0,0,3,2,20.0,2014,4
27,15086,105,254,83,0,173,0,2,3,1,1,2,0,0,0,0,0,1,2,19.0,2014,3
38,15087,81,198,4,0,404,0,2,2,1,4,0,0,0,0,0,0,3,4,19.0,2014,1
26,15088,81,242,8,0,79,0,3,1,2,5,3,0,0,0,0,0,3,3,21.0,2014,2
52,15089,119,86,1,0,404,0,1,3,1,1,1,1,1,0,0,0,3,2,19.0,2014,2
18,15090,19,237,14,0,499,0,3,0,1,3,3,0,0,0,0,0,3,2,20.0,2014,1
22,15091,141,186,3,0,264,0,4,3,2,4,1,0,0,0,0,0,3,2,,2014,3
55,15092,119,62,35,0,404,0,2,1,1,6,5,1,0,0,0,0,3,1,21.0,2014,3
24,15093,6,11,86,1,499,0,4,2,1,6,5,0,0,0,0,0,3,1,27.0,2014,7
32,15094,14,189,33,0,499,0,1,3,1,5,4,0,1,0,0,0,3,2,22.0,2014,1
28,15095,149,79,3,0,358,0,4,0,2,5,5,1,0,0,0,0,3,1,22.0,2014,1
24,15096,84,242,65,0,404,0,2,2,1,5,0,0,0,0,0,0,3,4,20.0,2014,1
24,15097,110,128,14,0,173,0,4,2,1,3,1,1,0,0,0,1,1,1,22.0,2014,2
26,15098,53,81,21,0,474,0,1,1,1,6,5,0,1,1,0,1,3,3,22.0,2014,14
14,15099,119,79,50,0,173,0,2,2,4,1,0,0,0,0,0,1,3,4,22.0,2014,1
16,15100,2,78,3,0,474,0,2,1,1,4,3,0,0,0,0,1,3,1,20.0,2014,2
14,15101,42,89,14,0,173,0,4,3,1,5,5,0,0,0,0,1,3,2,23.0,2014,3
18,15102,81,89,4,0,342,0,1,0,1,6,5,1,0,0,0,1,3,2,,2014,4
27,15103,141,186,40,0,325,0,3,3,1,5,5,1,0,1,0,1,3,3,,2014,2
18,15104,110,193,83,0,173,0,2,2,1,5,0,0,0,0,0,1,3,4,21.0,2014,1
42,15105,14,289,99,0,173,0,1,0,1,4,4,1,1,0,0,1,3,2,20.0,2014,1
24,15106,81,115,60,0,173,0,3,3,1,1,1,0,1,1,0,1,1,2,21.0,2014,1
14,15107,84,85,43,0,474,0,1,2,1,5,5,0,0,0,0,1,3,1,19.0,2014,5
24,15108,119,62,52,0,173,0,4,3,1,5,1,1,0,0,0,1,3,2,23.0,2014,1
12,15109,16,1,2,1,199,0,4,3,1,3,1,0,0,0,0,1,3,1,24.0,2014,2
44,15110,91,185,40,0,404,0,4,1,1,4,5,1,0,0,0,1,3,2,,2014,1
53,15111,119,159,44,0,404,0,3,3,1,5,1,1,1,1,0,1,3,2,20.0,2014,2
12,15112,53,271,30,0,404,0,2,3,1,6,4,0,0,0,0,1,3,3,22.0,2014,4
36,15113,119,23,92,0,449,0,4,3,1,1,1,1,0,0,0,0,3,1,23.0,2014,2
18,15114,119,162,33,0,474,0,3,2,1,4,4,0,0,0,0,1,3,2,,2014,2
12,15115,84,85,4,0,33,0,4,3,2,5,3,0,0,0,0,1,3,1,,2014,2
24,15116,119,162,3,0,474,0,2,2,1,3,0,0,0,0,0,1,2,4,20.0,2014,1
24,15117,147,285,3,0,474,0,3,3,1,4,1,0,0,1,0,1,2,3,22.0,2014,1
28,15118,119,79,19,0,173,0,4,1,1,5,3,0,1,0,0,1,3,1,,2014,3
21,15119,84,162,3,0,542,0,2,1,1,3,6,0,0,0,0,1,2,4,20.0,2014,1
39,15120,59,23,32,0,450,0,2,2,1,3,3,1,1,0,0,1,2,2,20.0,2014,1
22,15121,102,198,54,0,303,0,4,3,2,1,4,0,1,0,0,1,2,2,21.0,2014,3
40,15122,121,186,51,0,404,0,2,2,1,3,1,0,1,0,0,0,3,2,21.0,2014,2
46,15123,84,285,19,0,212,0,2,2,1,3,1,1,1,0,0,0,3,2,21.0,2014,1
14,15124,81,225,15,0,212,0,4,2,1,6,4,0,0,1,0,1,3,2,23.0,2014,4
38,15125,84,85,22,0,499,0,2,1,1,5,5,0,1,0,0,0,3,2,21.0,2014,1
18,15126,84,88,55,0,474,0,1,0,1,1,3,0,0,0,0,0,2,3,20.0,2014,2
13,15127,41,115,1,0,404,0,1,0,4,3,1,0,0,0,0,1,3,2,19.0,2014,1
17,15128,119,186,87,0,404,0,3,3,1,3,0,0,0,0,0,1,3,4,23.0,2014,1
10,15129,41,276,40,0,404,0,-5,0,1,6,1,0,0,0,0,1,3,2,20.0,2014,2
22,15130,119,104,55,0,112,0,4,3,1,4,3,1,0,0,0,1,3,1,23.0,2014,3
50,15131,119,85,81,0,542,0,4,2,1,3,1,1,0,0,0,1,2,2,,2014,2
32,15132,14,114,2,0,404,0,4,3,1,5,4,1,0,1,0,1,3,2,22.0,2014,1
14,15133,141,104,85,0,404,0,4,3,1,5,5,0,0,0,0,1,3,3,23.0,2014,1
12,15134,62,106,3,0,350,0,2,3,1,6,5,0,0,0,0,1,3,1,19.0,2014,3
44,15135,81,37,4,0,67,0,2,2,2,5,1,1,1,1,0,1,3,2,20.0,2014,2
12,15136,81,249,3,0,513,0,4,3,1,4,3,0,0,0,0,1,3,2,21.0,2014,2
8,15137,81,62,99,1,212,0,-1,0,1,5,6,0,0,0,0,1,1,1,24.0,2014,1
32,15138,81,115,3,0,542,0,3,0,1,1,3,1,0,0,0,1,2,2,21.0,2014,1
52,15139,84,62,3,0,173,0,3,2,4,1,1,1,0,0,0,1,3,2,20.0,2014,2
14,15140,95,114,14,0,301,0,2,2,2,6,4,0,0,0,0,1,3,3,,2014,5
14,15141,72,114,64,0,138,0,2,2,2,5,5,0,0,1,0,1,3,2,21.0,2014,2
30,15142,119,23,33,0,173,0,2,3,1,5,5,1,0,1,0,0,3,2,,2014,2
12,15143,14,106,14,0,356,0,2,3,2,4,5,0,0,0,0,1,3,2,20.0,2014,1
14,15144,81,66,14,0,499,0,4,3,1,5,5,0,0,1,0,1,3,1,23.0,2014,2
74,15145,81,62,7,0,404,0,3,2,3,3,2,1,1,0,0,1,3,1,22.0,2014,1
52,15146,14,238,7,0,404,0,2,1,1,1,1,1,1,0,0,1,2,1,,2014,1
14,15147,81,93,30,1,404,0,-2,2,1,4,3,0,0,0,0,1,3,2,,2014,1
47,15148,119,88,4,0,404,0,3,3,1,4,4,1,1,1,0,1,3,2,22.0,2014,1
12,15149,81,162,3,0,474,0,1,3,1,3,1,0,0,0,0,1,3,2,,2014,1
38,15150,115,22,3,0,34,0,3,0,2,5,4,1,0,0,0,1,1,1,23.0,2014,4
48,15151,81,198,75,0,440,0,4,2,1,5,5,1,1,1,0,1,2,1,23.0,2014,1
26,15152,40,214,31,0,173,0,3,2,1,6,6,1,0,1,0,1,3,3,19.0,2014,2
37,15153,119,162,76,0,173,0,3,3,1,4,1,1,0,0,0,1,3,2,21.0,2014,1
76,15154,25,44,21,0,173,0,4,2,1,3,0,0,0,0,0,0,3,4,23.0,2014,1
26,15155,119,37,14,0,173,0,4,2,1,4,0,0,0,0,0,0,3,4,21.0,2014,1
30,15156,119,37,1,0,404,0,4,2,4,6,5,0,0,0,0,0,3,1,21.0,2014,7
38,15157,140,107,36,0,199,0,3,0,1,1,1,1,0,0,0,0,2,2,20.0,2014,2
48,15158,53,9,3,0,173,0,2,1,1,4,4,1,1,1,0,0,3,1,20.0,2014,5
39,15159,91,185,4,0,404,0,4,2,1,5,5,1,0,0,0,0,3,2,23.0,2014,6
43,15160,81,2,7,0,404,0,1,0,1,1,0,0,0,0,0,0,2,4,20.0,2014,1
57,15161,84,85,76,0,474,0,3,3,1,3,5,1,1,0,0,0,3,1,21.0,2014,2
49,15162,81,162,67,0,404,0,3,2,1,4,3,1,1,0,0,0,2,1,,2014,1
38,15163,143,107,31,0,173,0,4,2,4,5,0,0,0,0,0,0,3,4,22.0,2014,1
54,15164,81,104,4,0,199,0,4,0,1,4,0,0,0,0,0,0,3,4,23.0,2014,1
19,15165,95,89,40,0,199,0,3,2,1,5,5,0,0,0,0,1,3,1,22.0,2014,3
36,15166,58,293,3,0,404,0,2,1,1,5,4,1,1,1,0,1,3,2,20.0,2014,1
36,15167,41,276,50,0,173,0,4,3,1,3,1,1,1,1,0,1,3,1,22.0,2014,2
24,15168,2,17,2,0,404,0,2,2,1,5,3,0,0,0,0,0,3,1,20.0,2014,7
34,15169,141,37,33,0,474,0,3,2,1,5,1,1,0,0,0,0,3,2,,2014,3
24,15170,41,17,46,0,55,0,3,2,2,5,5,0,0,0,0,0,3,2,21.0,2014,1
26,15171,84,249,3,0,513,0,4,1,1,5,4,0,0,0,0,0,3,1,22.0,2014,1
50,15172,119,238,67,0,342,0,2,2,1,5,5,1,1,0,0,0,3,1,20.0,2014,3
20,15173,81,104,50,0,342,0,1,0,1,3,1,0,0,0,0,0,3,2,,2014,2
26,15174,81,254,33,0,212,0,3,1,1,5,5,0,0,0,0,0,3,2,21.0,2014,4
18,15175,14,260,3,0,97,0,2,0,2,5,3,0,0,0,0,0,2,2,21.0,2014,1
24,15176,81,104,22,1,31,0,3,2,2,5,4,0,0,0,0,0,3,3,,2014,2
43,15177,95,104,6,0,342,0,2,0,1,5,4,0,1,1,0,0,2,1,20.0,2014,2
18,15178,80,23,12,0,181,0,1,0,1,4,4,0,0,0,0,0,3,1,24.0,2014,1
22,15179,112,276,74,0,173,0,4,3,1,3,4,0,0,0,0,0,3,1,22.0,2014,1
22,15180,59,23,43,0,499,0,3,3,1,6,3,0,0,0,0,0,3,2,23.0,2014,3
32,15181,88,76,36,0,404,0,4,3,1,5,3,0,0,1,0,0,3,2,24.0,2014,3
34,15182,81,212,39,0,474,0,3,3,1,5,5,1,0,0,0,0,3,1,21.0,2014,2
44,15183,84,159,30,0,404,0,3,1,1,1,2,1,0,0,0,0,1,1,21.0,2014,1
39,15184,41,88,12,0,173,0,4,2,1,5,4,0,1,0,0,0,3,2,22.0,2014,2
22,15185,81,254,14,0,173,0,2,3,1,5,5,0,0,0,0,0,2,2,,2014,3
47,15186,119,162,32,0,513,0,2,3,1,5,5,1,0,0,0,0,3,2,21.0,2014,3
24,15187,2,9,14,0,499,0,3,2,1,4,3,0,0,0,0,0,3,2,22.0,2014,4
24,15188,119,9,3,0,404,0,3,2,2,5,3,0,0,0,0,0,3,2,20.0,2014,4
22,15189,115,89,41,0,116,0,3,3,0,5,5,0,0,0,0,0,3,1,20.0,2014,4
26,15190,81,198,4,0,404,0,2,3,1,6,5,0,0,0,0,0,3,2,,2014,3
34,15191,14,17,2,0,326,0,3,2,1,5,4,0,1,0,0,0,3,2,,2014,3
32,15192,81,249,15,0,404,0,2,3,1,4,4,0,1,0,0,0,3,1,21.0,2014,0
38,15193,81,185,4,1,52,0,1,0,2,5,5,1,1,0,0,0,3,1,23.0,2014,1
38,15194,81,185,4,1,52,0,1,0,2,5,5,1,1,0,0,0,3,1,23.0,2014,1
38,15195,145,61,28,0,449,0,4,2,1,3,3,0,1,1,0,0,3,1,22.0,2014,2
34,15196,139,225,3,0,173,0,3,3,1,3,3,0,1,1,0,1,3,2,22.0,2014,1
32,15197,81,66,76,0,513,0,3,3,1,4,3,1,0,0,0,0,1,1,21.0,2014,1
50,15198,14,104,34,0,542,0,3,2,1,4,1,1,0,0,0,0,3,2,,2014,1
51,15199,14,219,28,0,439,0,4,1,1,3,4,1,1,0,0,0,1,1,21.0,2014,2
47,15200,84,85,3,0,475,0,4,3,1,3,3,1,1,1,0,0,2,2,23.0,2014,2
64,15201,14,238,14,0,212,0,2,3,4,1,1,0,1,1,0,0,2,2,,2014,0
40,15202,102,198,32,0,259,0,3,1,2,5,5,0,1,0,0,0,3,2,20.0,2014,4
42,15203,81,290,38,0,231,0,3,3,1,3,3,1,0,0,0,0,3,1,20.0,2014,2
49,15204,81,159,3,0,199,0,1,2,1,1,1,1,1,1,0,0,1,1,,2014,1
48,15205,81,290,37,0,404,0,3,2,1,3,0,0,0,0,0,0,3,4,21.0,2014,1
41,15206,81,290,1,0,212,0,2,1,3,5,0,0,0,0,0,0,3,4,21.0,2014,1
26,15207,119,77,28,0,252,0,2,1,2,5,5,0,0,0,0,0,2,2,19.0,2014,2
22,15208,80,260,37,0,404,0,2,3,1,5,4,0,0,0,0,0,3,1,20.0,2014,2
24,15209,119,186,43,0,474,0,2,2,1,6,5,0,0,0,0,0,3,1,,2014,3
52,15210,81,290,1,0,199,0,3,1,1,5,4,1,1,0,0,0,2,1,20.0,2014,2
26,15211,81,115,36,0,404,0,-2,2,1,4,4,0,0,1,0,0,3,2,22.0,2014,3
52,15212,81,104,9,0,404,0,3,2,3,5,1,1,1,0,0,0,1,1,20.0,2014,1
44,15213,81,290,38,0,404,0,1,2,1,1,3,0,1,1,0,0,3,1,19.0,2014,2
33,15214,81,162,55,0,434,0,1,0,1,3,4,1,0,0,0,0,3,1,19.0,2014,2
32,15215,25,44,14,0,212,0,4,3,1,3,3,1,0,0,0,0,1,1,22.0,2014,4
48,15216,81,162,34,0,110,0,1,3,1,3,0,0,0,0,0,0,2,4,19.0,2014,1
26,15217,81,104,33,0,404,0,2,1,1,1,3,0,0,0,0,0,1,1,23.0,2014,1
33,15218,81,162,52,0,474,0,3,1,1,1,0,0,0,0,0,0,1,4,22.0,2014,1
32,15219,131,185,3,0,212,0,3,3,1,1,1,1,1,1,0,1,2,2,22.0,2014,1
37,15220,81,290,3,0,404,0,3,3,1,5,5,0,0,0,0,0,3,1,21.0,2014,1
38,15221,41,102,25,0,212,0,3,1,1,3,1,1,0,1,0,1,3,1,22.0,2014,2
54,15222,84,85,81,0,542,0,1,0,1,5,5,1,1,0,0,1,3,1,44.0,2014,2
12,15223,41,86,74,0,403,0,2,3,1,3,4,0,0,0,0,1,3,1,23.0,2014,2
56,15224,81,109,14,0,513,0,4,2,1,1,1,1,1,1,0,1,1,1,22.0,2014,1
34,15225,14,66,22,0,173,0,3,2,1,5,4,1,1,0,0,1,2,2,20.0,2014,1
18,15226,81,162,86,0,173,0,4,3,1,5,3,0,0,0,0,1,3,2,21.0,2014,3
26,15227,62,106,2,0,212,0,2,2,1,5,3,0,1,0,0,1,3,1,21.0,2014,3
38,15228,91,185,3,0,342,0,4,2,1,1,1,1,1,0,0,1,2,1,22.0,2014,1
12,15229,105,16,14,0,474,0,1,3,1,5,5,0,0,0,0,1,3,2,,2014,4
41,15230,81,103,1,0,236,0,3,1,4,1,1,1,1,0,0,1,1,2,21.0,2014,0
36,15231,2,78,4,0,219,0,4,3,1,6,4,0,0,0,0,1,3,2,24.0,2014,3
26,15232,54,89,30,0,404,0,3,2,1,4,5,0,0,0,0,1,3,1,24.0,2014,2
39,15233,14,115,79,0,32,0,4,2,2,3,5,1,1,0,0,1,3,2,22.0,2014,0
24,15234,59,93,3,0,404,0,2,3,1,4,3,1,0,0,0,1,3,2,,2014,5
43,15235,119,198,44,0,404,0,2,2,1,5,0,0,0,0,0,1,3,4,20.0,2014,1
18,15236,81,87,54,0,492,0,2,0,2,3,4,0,1,0,0,1,2,2,20.0,2014,1
70,15237,81,159,3,0,404,0,1,3,1,5,4,1,1,0,0,1,3,2,19.0,2014,4
70,15238,81,159,3,0,404,0,1,3,1,5,4,1,1,0,0,1,3,2,19.0,2014,4
18,15239,54,194,55,0,442,0,4,2,1,5,4,0,0,0,0,1,3,3,25.0,2014,4
48,15240,119,88,95,0,404,0,4,3,1,5,3,1,1,1,0,1,3,2,23.0,2014,4
37,15241,84,88,40,0,325,0,3,3,1,5,5,1,0,0,0,1,1,1,22.0,2014,2
38,15242,119,88,61,0,231,0,4,1,3,3,3,0,1,0,0,0,1,2,22.0,2014,2
18,15243,81,77,17,1,404,0,1,0,3,3,1,0,0,0,0,0,1,1,,2014,1
28,15244,119,10,54,0,173,0,-5,0,1,1,3,1,0,1,0,0,2,1,,2014,1
